Incident_Id,Year,State,Region
149227,2010,New Jersey,Northeast
146038,2010,New Jersey,Northeast
149228,2010,New Jersey,Northeast
146039,2010,New Jersey,Northeast
146040,2010,New Jersey,Northeast
146041,2010,New Jersey,Northeast
146042,2010,New Jersey,Northeast
149229,2010,New Jersey,Northeast
149230,2010,New Jersey,Northeast
149231,2010,New Jersey,Northeast
149232,2010,New Jersey,Northeast
149233,2010,New Jersey,Northeast
149234,2010,New Jersey,Northeast
149306,2010,New Jersey,Northeast
146043,2010,New Jersey,Northeast
146044,2010,New Jersey,Northeast
146045,2010,New Jersey,Northeast
146046,2010,New Jersey,Northeast
146047,2010,New Jersey,Northeast
146048,2010,New Jersey,Northeast
146049,2010,New Jersey,Northeast
146050,2010,New Jersey,Northeast
146051,2010,New Jersey,Northeast
146052,2010,New Jersey,Northeast
146053,2010,New Jersey,Northeast
146054,2010,New Jersey,Northeast
149307,2010,New Jersey,Northeast
149308,2010,New Jersey,Northeast
149309,2010,New Jersey,Northeast
149310,2010,New Jersey,Northeast
149311,2010,New Jersey,Northeast
149312,2010,New Jersey,Northeast
149313,2010,New Jersey,Northeast
149314,2010,New Jersey,Northeast
149315,2010,New Jersey,Northeast
149316,2010,New Jersey,Northeast
149317,2010,New Jersey,Northeast
149318,2010,New Jersey,Northeast
149319,2010,New Jersey,Northeast
149320,2010,New Jersey,Northeast
149321,2010,New Jersey,Northeast
149322,2010,New Jersey,Northeast
146055,2010,New Jersey,Northeast
146056,2010,New Jersey,Northeast
146057,2010,New Jersey,Northeast
149323,2010,New Jersey,Northeast
149324,2010,New Jersey,Northeast
149325,2010,New Jersey,Northeast
149326,2010,New Jersey,Northeast
149327,2010,New Jersey,Northeast
149328,2010,New Jersey,Northeast
146058,2010,New Jersey,Northeast
149329,2010,New Jersey,Northeast
146059,2010,New Jersey,Northeast
146060,2010,New Jersey,Northeast
149330,2010,New Jersey,Northeast
149331,2010,New Jersey,Northeast
149332,2010,New Jersey,Northeast
146061,2010,New Jersey,Northeast
146062,2010,New Jersey,Northeast
146063,2010,New Jersey,Northeast
146064,2010,New Jersey,Northeast
146065,2010,New Jersey,Northeast
146066,2010,New Jersey,Northeast
146067,2010,New Jersey,Northeast
146068,2010,New Jersey,Northeast
146069,2010,New Jersey,Northeast
146070,2010,New Jersey,Northeast
146071,2010,New Jersey,Northeast
146072,2010,New Jersey,Northeast
146073,2010,New Jersey,Northeast
146074,2010,New Jersey,Northeast
146075,2010,New Jersey,Northeast
146076,2010,New Jersey,Northeast
149333,2010,New Jersey,Northeast
149334,2010,New Jersey,Northeast
149335,2010,New Jersey,Northeast
149336,2010,New Jersey,Northeast
146077,2010,New Jersey,Northeast
149337,2010,New Jersey,Northeast
149338,2010,New Jersey,Northeast
146078,2010,New Jersey,Northeast
149339,2010,New Jersey,Northeast
146079,2010,New Jersey,Northeast
149340,2010,New Jersey,Northeast
149341,2010,New Jersey,Northeast
146080,2010,New Jersey,Northeast
146081,2010,New Jersey,Northeast
149413,2010,New Jersey,Northeast
149414,2010,New Jersey,Northeast
146082,2010,New Jersey,Northeast
146083,2010,New Jersey,Northeast
149415,2010,New Jersey,Northeast
149416,2010,New Jersey,Northeast
149417,2010,New Jersey,Northeast
149418,2010,New Jersey,Northeast
146084,2010,New Jersey,Northeast
146085,2010,New Jersey,Northeast
149420,2010,New Jersey,Northeast
149421,2010,New Jersey,Northeast
146086,2010,New Jersey,Northeast
149422,2010,New Jersey,Northeast
149419,2010,New Jersey,Northeast
146087,2010,New Jersey,Northeast
146088,2010,New Jersey,Northeast
149423,2010,New Jersey,Northeast
146089,2010,New Jersey,Northeast
149424,2010,New Jersey,Northeast
149425,2010,New Jersey,Northeast
146090,2010,New Jersey,Northeast
149426,2010,New Jersey,Northeast
149427,2010,New Jersey,Northeast
146091,2010,New Jersey,Northeast
149428,2010,New Jersey,Northeast
149429,2010,New Jersey,Northeast
146092,2010,New Jersey,Northeast
149430,2010,New Jersey,Northeast
146093,2010,New Jersey,Northeast
149431,2010,New Jersey,Northeast
149432,2010,New Jersey,Northeast
146094,2010,New Jersey,Northeast
149433,2010,New Jersey,Northeast
149434,2010,New Jersey,Northeast
146095,2010,New Jersey,Northeast
149435,2010,New Mexico,West
146096,2010,New Mexico,West
146097,2010,New Mexico,West
146098,2010,New Mexico,West
146099,2010,New Mexico,West
146100,2010,New Mexico,West
146101,2010,New Mexico,West
146102,2010,New Mexico,West
146103,2010,New Mexico,West
146104,2010,New Mexico,West
149436,2010,New Mexico,West
149437,2010,New Mexico,West
149438,2010,New Mexico,West
149439,2010,New Mexico,West
149440,2010,New Mexico,West
149441,2010,New Mexico,West
149442,2010,New Mexico,West
149443,2010,New Mexico,West
149444,2010,New Mexico,West
149445,2010,New Mexico,West
149446,2010,New Mexico,West
149447,2010,New Mexico,West
146105,2010,New Mexico,West
146106,2010,New Mexico,West
148475,2010,Nevada,West
145748,2010,Nevada,West
145749,2010,Nevada,West
145750,2010,Nevada,West
145751,2010,Nevada,West
145752,2010,Nevada,West
145753,2010,Nevada,West
145754,2010,Nevada,West
145755,2010,Nevada,West
145756,2010,Nevada,West
145757,2010,Nevada,West
145758,2010,Nevada,West
145759,2010,Nevada,West
145760,2010,Nevada,West
145761,2010,Nevada,West
145762,2010,Nevada,West
145763,2010,Nevada,West
145764,2010,Nevada,West
145765,2010,Nevada,West
145766,2010,Nevada,West
145767,2010,Nevada,West
145768,2010,Nevada,West
145769,2010,Nevada,West
145770,2010,Nevada,West
145771,2010,Nevada,West
145772,2010,Nevada,West
145773,2010,Nevada,West
145774,2010,Nevada,West
145775,2010,Nevada,West
145776,2010,Nevada,West
145777,2010,Nevada,West
145778,2010,Nevada,West
145779,2010,Nevada,West
148476,2010,Nevada,West
148477,2010,Nevada,West
148478,2010,Nevada,West
148479,2010,Nevada,West
148480,2010,Nevada,West
148481,2010,Nevada,West
148482,2010,Nevada,West
148483,2010,Nevada,West
148484,2010,Nevada,West
148485,2010,Nevada,West
148486,2010,Nevada,West
148487,2010,Nevada,West
148488,2010,Nevada,West
148489,2010,Nevada,West
148490,2010,Nevada,West
148491,2010,Nevada,West
148492,2010,Nevada,West
148493,2010,Nevada,West
148494,2010,Nevada,West
148602,2010,Nevada,West
145780,2010,Nevada,West
145781,2010,Nevada,West
145782,2010,Nevada,West
145783,2010,Nevada,West
145784,2010,Nevada,West
145785,2010,Nevada,West
145786,2010,Nevada,West
145787,2010,Nevada,West
145788,2010,Nevada,West
145789,2010,Nevada,West
145790,2010,Nevada,West
145791,2010,Nevada,West
145792,2010,Nevada,West
145793,2010,Nevada,West
145794,2010,Nevada,West
146107,2010,New York,Northeast
146108,2010,New York,Northeast
146109,2010,New York,Northeast
146110,2010,New York,Northeast
146111,2010,New York,Northeast
146112,2010,New York,Northeast
146113,2010,New York,Northeast
146114,2010,New York,Northeast
149448,2010,New York,Northeast
149557,2010,New York,Northeast
149558,2010,New York,Northeast
149559,2010,New York,Northeast
146115,2010,New York,Northeast
146116,2010,New York,Northeast
149560,2010,New York,Northeast
149561,2010,New York,Northeast
149562,2010,New York,Northeast
146117,2010,New York,Northeast
149563,2010,New York,Northeast
146118,2010,New York,Northeast
149564,2010,New York,Northeast
146119,2010,New York,Northeast
149565,2010,New York,Northeast
146120,2010,New York,Northeast
149566,2010,New York,Northeast
146121,2010,New York,Northeast
146122,2010,New York,Northeast
149567,2010,New York,Northeast
149568,2010,New York,Northeast
149569,2010,New York,Northeast
149570,2010,New York,Northeast
149571,2010,New York,Northeast
146123,2010,New York,Northeast
146124,2010,New York,Northeast
146125,2010,New York,Northeast
149572,2010,New York,Northeast
149573,2010,New York,Northeast
149574,2010,New York,Northeast
149575,2010,New York,Northeast
146126,2010,New York,Northeast
146127,2010,New York,Northeast
146128,2010,New York,Northeast
146129,2010,New York,Northeast
146130,2010,New York,Northeast
146131,2010,New York,Northeast
146132,2010,New York,Northeast
146133,2010,New York,Northeast
146134,2010,New York,Northeast
146135,2010,New York,Northeast
146136,2010,New York,Northeast
146137,2010,New York,Northeast
146138,2010,New York,Northeast
149576,2010,New York,Northeast
149577,2010,New York,Northeast
149578,2010,New York,Northeast
149579,2010,New York,Northeast
149580,2010,New York,Northeast
149581,2010,New York,Northeast
149582,2010,New York,Northeast
149583,2010,New York,Northeast
149584,2010,New York,Northeast
149585,2010,New York,Northeast
149586,2010,New York,Northeast
149587,2010,New York,Northeast
149588,2010,New York,Northeast
149589,2010,New York,Northeast
149590,2010,New York,Northeast
149591,2010,New York,Northeast
149592,2010,New York,Northeast
149701,2010,New York,Northeast
149702,2010,New York,Northeast
146139,2010,New York,Northeast
149703,2010,New York,Northeast
146140,2010,New York,Northeast
146141,2010,New York,Northeast
149704,2010,New York,Northeast
149705,2010,New York,Northeast
149706,2010,New York,Northeast
146142,2010,New York,Northeast
149707,2010,New York,Northeast
146143,2010,New York,Northeast
149708,2010,New York,Northeast
149709,2010,New York,Northeast
146144,2010,New York,Northeast
149710,2010,New York,Northeast
146145,2010,New York,Northeast
149711,2010,New York,Northeast
146146,2010,New York,Northeast
146147,2010,New York,Northeast
146148,2010,New York,Northeast
146149,2010,New York,Northeast
146150,2010,New York,Northeast
146151,2010,New York,Northeast
146152,2010,New York,Northeast
149712,2010,New York,Northeast
149713,2010,New York,Northeast
149714,2010,New York,Northeast
149715,2010,New York,Northeast
146153,2010,New York,Northeast
146154,2010,New York,Northeast
146155,2010,New York,Northeast
146156,2010,New York,Northeast
146157,2010,New York,Northeast
146158,2010,New York,Northeast
146159,2010,New York,Northeast
146160,2010,New York,Northeast
146161,2010,New York,Northeast
146162,2010,New York,Northeast
146163,2010,New York,Northeast
146164,2010,New York,Northeast
146165,2010,New York,Northeast
146166,2010,New York,Northeast
146167,2010,New York,Northeast
146168,2010,New York,Northeast
146169,2010,New York,Northeast
146170,2010,New York,Northeast
146171,2010,New York,Northeast
146172,2010,New York,Northeast
146173,2010,New York,Northeast
146174,2010,New York,Northeast
146175,2010,New York,Northeast
146176,2010,New York,Northeast
146177,2010,New York,Northeast
146178,2010,New York,Northeast
146179,2010,New York,Northeast
146180,2010,New York,Northeast
146181,2010,New York,Northeast
146182,2010,New York,Northeast
146183,2010,New York,Northeast
146184,2010,New York,Northeast
146185,2010,New York,Northeast
146186,2010,New York,Northeast
146187,2010,New York,Northeast
146188,2010,New York,Northeast
146189,2010,New York,Northeast
146190,2010,New York,Northeast
146191,2010,New York,Northeast
146192,2010,New York,Northeast
149716,2010,New York,Northeast
149717,2010,New York,Northeast
149718,2010,New York,Northeast
149719,2010,New York,Northeast
149720,2010,New York,Northeast
149721,2010,New York,Northeast
149722,2010,New York,Northeast
149723,2010,New York,Northeast
149724,2010,New York,Northeast
149725,2010,New York,Northeast
149726,2010,New York,Northeast
149727,2010,New York,Northeast
149728,2010,New York,Northeast
149729,2010,New York,Northeast
149730,2010,New York,Northeast
149731,2010,New York,Northeast
149732,2010,New York,Northeast
149733,2010,New York,Northeast
149734,2010,New York,Northeast
149735,2010,New York,Northeast
149736,2010,New York,Northeast
149845,2010,New York,Northeast
149846,2010,New York,Northeast
146193,2010,New York,Northeast
146194,2010,New York,Northeast
146195,2010,New York,Northeast
146196,2010,New York,Northeast
146197,2010,New York,Northeast
146198,2010,New York,Northeast
146199,2010,New York,Northeast
146200,2010,New York,Northeast
146201,2010,New York,Northeast
146202,2010,New York,Northeast
146203,2010,New York,Northeast
146204,2010,New York,Northeast
146205,2010,New York,Northeast
146206,2010,New York,Northeast
146207,2010,New York,Northeast
146208,2010,New York,Northeast
146209,2010,New York,Northeast
146210,2010,New York,Northeast
146211,2010,New York,Northeast
146212,2010,New York,Northeast
146213,2010,New York,Northeast
146214,2010,New York,Northeast
146215,2010,New York,Northeast
146216,2010,New York,Northeast
146217,2010,New York,Northeast
146218,2010,New York,Northeast
146219,2010,New York,Northeast
146220,2010,New York,Northeast
146221,2010,New York,Northeast
146222,2010,New York,Northeast
146223,2010,New York,Northeast
146224,2010,New York,Northeast
146225,2010,New York,Northeast
146226,2010,New York,Northeast
146227,2010,New York,Northeast
146228,2010,New York,Northeast
146229,2010,New York,Northeast
146230,2010,New York,Northeast
146231,2010,New York,Northeast
146232,2010,New York,Northeast
146233,2010,New York,Northeast
146234,2010,New York,Northeast
146235,2010,New York,Northeast
146236,2010,New York,Northeast
146237,2010,New York,Northeast
146238,2010,New York,Northeast
146239,2010,New York,Northeast
146240,2010,New York,Northeast
146241,2010,New York,Northeast
146242,2010,New York,Northeast
146243,2010,New York,Northeast
146244,2010,New York,Northeast
146245,2010,New York,Northeast
146246,2010,New York,Northeast
146247,2010,New York,Northeast
146248,2010,New York,Northeast
146249,2010,New York,Northeast
146250,2010,New York,Northeast
146251,2010,New York,Northeast
146252,2010,New York,Northeast
146253,2010,New York,Northeast
146254,2010,New York,Northeast
146255,2010,New York,Northeast
146256,2010,New York,Northeast
146257,2010,New York,Northeast
146258,2010,New York,Northeast
146259,2010,New York,Northeast
146260,2010,New York,Northeast
146261,2010,New York,Northeast
146262,2010,New York,Northeast
146263,2010,New York,Northeast
146264,2010,New York,Northeast
146265,2010,New York,Northeast
146266,2010,New York,Northeast
146267,2010,New York,Northeast
146268,2010,New York,Northeast
146269,2010,New York,Northeast
146270,2010,New York,Northeast
146271,2010,New York,Northeast
146272,2010,New York,Northeast
146273,2010,New York,Northeast
146274,2010,New York,Northeast
146275,2010,New York,Northeast
146276,2010,New York,Northeast
146277,2010,New York,Northeast
146278,2010,New York,Northeast
146279,2010,New York,Northeast
146280,2010,New York,Northeast
146281,2010,New York,Northeast
146282,2010,New York,Northeast
146283,2010,New York,Northeast
146284,2010,New York,Northeast
146285,2010,New York,Northeast
146286,2010,New York,Northeast
146287,2010,New York,Northeast
146288,2010,New York,Northeast
146289,2010,New York,Northeast
146290,2010,New York,Northeast
146291,2010,New York,Northeast
146292,2010,New York,Northeast
146293,2010,New York,Northeast
146294,2010,New York,Northeast
146295,2010,New York,Northeast
146296,2010,New York,Northeast
146297,2010,New York,Northeast
146298,2010,New York,Northeast
146299,2010,New York,Northeast
146300,2010,New York,Northeast
146301,2010,New York,Northeast
146302,2010,New York,Northeast
146303,2010,New York,Northeast
146304,2010,New York,Northeast
146305,2010,New York,Northeast
146306,2010,New York,Northeast
146307,2010,New York,Northeast
146308,2010,New York,Northeast
146309,2010,New York,Northeast
146310,2010,New York,Northeast
146311,2010,New York,Northeast
146312,2010,New York,Northeast
146313,2010,New York,Northeast
146314,2010,New York,Northeast
146315,2010,New York,Northeast
146316,2010,New York,Northeast
146317,2010,New York,Northeast
146318,2010,New York,Northeast
146319,2010,New York,Northeast
146320,2010,New York,Northeast
146321,2010,New York,Northeast
146322,2010,New York,Northeast
146323,2010,New York,Northeast
146324,2010,New York,Northeast
146325,2010,New York,Northeast
146326,2010,New York,Northeast
146327,2010,New York,Northeast
146328,2010,New York,Northeast
146329,2010,New York,Northeast
146330,2010,New York,Northeast
146331,2010,New York,Northeast
146332,2010,New York,Northeast
146333,2010,New York,Northeast
146334,2010,New York,Northeast
146335,2010,New York,Northeast
146336,2010,New York,Northeast
146337,2010,New York,Northeast
146338,2010,New York,Northeast
146339,2010,New York,Northeast
146340,2010,New York,Northeast
146341,2010,New York,Northeast
146342,2010,New York,Northeast
146343,2010,New York,Northeast
146344,2010,New York,Northeast
146345,2010,New York,Northeast
146346,2010,New York,Northeast
146347,2010,New York,Northeast
146348,2010,New York,Northeast
146349,2010,New York,Northeast
146350,2010,New York,Northeast
146351,2010,New York,Northeast
146352,2010,New York,Northeast
146353,2010,New York,Northeast
146354,2010,New York,Northeast
146355,2010,New York,Northeast
148208,2010,New York,Northeast
148209,2010,New York,Northeast
148210,2010,New York,Northeast
148211,2010,New York,Northeast
148212,2010,New York,Northeast
148213,2010,New York,Northeast
148214,2010,New York,Northeast
148215,2010,New York,Northeast
148216,2010,New York,Northeast
148217,2010,New York,Northeast
148218,2010,New York,Northeast
148219,2010,New York,Northeast
148220,2010,New York,Northeast
148221,2010,New York,Northeast
148222,2010,New York,Northeast
148223,2010,New York,Northeast
148224,2010,New York,Northeast
148225,2010,New York,Northeast
148226,2010,New York,Northeast
148227,2010,New York,Northeast
148228,2010,New York,Northeast
148229,2010,New York,Northeast
148230,2010,New York,Northeast
148231,2010,New York,Northeast
148232,2010,New York,Northeast
148233,2010,New York,Northeast
148234,2010,New York,Northeast
148235,2010,New York,Northeast
148236,2010,New York,Northeast
148237,2010,New York,Northeast
148238,2010,New York,Northeast
148239,2010,New York,Northeast
148240,2010,New York,Northeast
148241,2010,New York,Northeast
148242,2010,New York,Northeast
148243,2010,New York,Northeast
148352,2010,New York,Northeast
148353,2010,New York,Northeast
148354,2010,New York,Northeast
148355,2010,New York,Northeast
148356,2010,New York,Northeast
148357,2010,New York,Northeast
148358,2010,New York,Northeast
148359,2010,New York,Northeast
148360,2010,New York,Northeast
148361,2010,New York,Northeast
148362,2010,New York,Northeast
148363,2010,New York,Northeast
148364,2010,New York,Northeast
148365,2010,New York,Northeast
148366,2010,New York,Northeast
148367,2010,New York,Northeast
148368,2010,New York,Northeast
148369,2010,New York,Northeast
148370,2010,New York,Northeast
148371,2010,New York,Northeast
148372,2010,New York,Northeast
148373,2010,New York,Northeast
148374,2010,New York,Northeast
148375,2010,New York,Northeast
148376,2010,New York,Northeast
148377,2010,New York,Northeast
148378,2010,New York,Northeast
148379,2010,New York,Northeast
148380,2010,New York,Northeast
148381,2010,New York,Northeast
148382,2010,New York,Northeast
148383,2010,New York,Northeast
148384,2010,New York,Northeast
148385,2010,New York,Northeast
148386,2010,New York,Northeast
148387,2010,New York,Northeast
148495,2010,New York,Northeast
148496,2010,New York,Northeast
148497,2010,New York,Northeast
148498,2010,New York,Northeast
148499,2010,New York,Northeast
148500,2010,New York,Northeast
148501,2010,New York,Northeast
149847,2010,New York,Northeast
149848,2010,New York,Northeast
149849,2010,New York,Northeast
149850,2010,New York,Northeast
149851,2010,New York,Northeast
149852,2010,New York,Northeast
149853,2010,New York,Northeast
149854,2010,New York,Northeast
149855,2010,New York,Northeast
149856,2010,New York,Northeast
149857,2010,New York,Northeast
149858,2010,New York,Northeast
149859,2010,New York,Northeast
149860,2010,New York,Northeast
149861,2010,New York,Northeast
149862,2010,New York,Northeast
149863,2010,New York,Northeast
149864,2010,New York,Northeast
149865,2010,New York,Northeast
149866,2010,New York,Northeast
149867,2010,New York,Northeast
149868,2010,New York,Northeast
149869,2010,New York,Northeast
149870,2010,New York,Northeast
149871,2010,New York,Northeast
149872,2010,New York,Northeast
149873,2010,New York,Northeast
149874,2010,New York,Northeast
149875,2010,New York,Northeast
149876,2010,New York,Northeast
149877,2010,New York,Northeast
149878,2010,New York,Northeast
149879,2010,New York,Northeast
149880,2010,New York,Northeast
149988,2010,New York,Northeast
149989,2010,New York,Northeast
149990,2010,New York,Northeast
149991,2010,New York,Northeast
149992,2010,New York,Northeast
149993,2010,New York,Northeast
149994,2010,New York,Northeast
149995,2010,New York,Northeast
149996,2010,New York,Northeast
149997,2010,New York,Northeast
149998,2010,New York,Northeast
149999,2010,New York,Northeast
150000,2010,New York,Northeast
150001,2010,New York,Northeast
150002,2010,New York,Northeast
150003,2010,New York,Northeast
150004,2010,New York,Northeast
150005,2010,New York,Northeast
150006,2010,New York,Northeast
150007,2010,New York,Northeast
150008,2010,New York,Northeast
150009,2010,New York,Northeast
150010,2010,New York,Northeast
150011,2010,New York,Northeast
150012,2010,New York,Northeast
150013,2010,New York,Northeast
150014,2010,New York,Northeast
150015,2010,New York,Northeast
150016,2010,New York,Northeast
150017,2010,New York,Northeast
150018,2010,New York,Northeast
150019,2010,New York,Northeast
150020,2010,New York,Northeast
150021,2010,New York,Northeast
150022,2010,New York,Northeast
150023,2010,New York,Northeast
150132,2010,New York,Northeast
150133,2010,New York,Northeast
150134,2010,New York,Northeast
150135,2010,New York,Northeast
150136,2010,New York,Northeast
150137,2010,New York,Northeast
150138,2010,New York,Northeast
150139,2010,New York,Northeast
150140,2010,New York,Northeast
150141,2010,New York,Northeast
150142,2010,New York,Northeast
150143,2010,New York,Northeast
150144,2010,New York,Northeast
150145,2010,New York,Northeast
150146,2010,New York,Northeast
150147,2010,New York,Northeast
150148,2010,New York,Northeast
150149,2010,New York,Northeast
150150,2010,New York,Northeast
150151,2010,New York,Northeast
150152,2010,New York,Northeast
150153,2010,New York,Northeast
150154,2010,New York,Northeast
150155,2010,New York,Northeast
150156,2010,New York,Northeast
150157,2010,New York,Northeast
150158,2010,New York,Northeast
150159,2010,New York,Northeast
150160,2010,New York,Northeast
150161,2010,New York,Northeast
150162,2010,New York,Northeast
150163,2010,New York,Northeast
150164,2010,New York,Northeast
150165,2010,New York,Northeast
150166,2010,New York,Northeast
150167,2010,New York,Northeast
146356,2010,New York,Northeast
146357,2010,New York,Northeast
146358,2010,New York,Northeast
146359,2010,New York,Northeast
146360,2010,New York,Northeast
148502,2010,New York,Northeast
148503,2010,New York,Northeast
148504,2010,New York,Northeast
148505,2010,New York,Northeast
148506,2010,New York,Northeast
148507,2010,New York,Northeast
148508,2010,New York,Northeast
148509,2010,New York,Northeast
146361,2010,New York,Northeast
148510,2010,New York,Northeast
146362,2010,New York,Northeast
148511,2010,New York,Northeast
148512,2010,New York,Northeast
146363,2010,New York,Northeast
146364,2010,New York,Northeast
148513,2010,New York,Northeast
148514,2010,New York,Northeast
148515,2010,New York,Northeast
146365,2010,New York,Northeast
146366,2010,New York,Northeast
146367,2010,New York,Northeast
146368,2010,New York,Northeast
146369,2010,New York,Northeast
146370,2010,New York,Northeast
146371,2010,New York,Northeast
146372,2010,New York,Northeast
146373,2010,New York,Northeast
148516,2010,New York,Northeast
146374,2010,New York,Northeast
146375,2010,New York,Northeast
146376,2010,New York,Northeast
146377,2010,New York,Northeast
148517,2010,New York,Northeast
148518,2010,New York,Northeast
148519,2010,New York,Northeast
148520,2010,New York,Northeast
148521,2010,New York,Northeast
146378,2010,New York,Northeast
146379,2010,New York,Northeast
148522,2010,New York,Northeast
148523,2010,New York,Northeast
148524,2010,New York,Northeast
148525,2010,New York,Northeast
146380,2010,New York,Northeast
148526,2010,New York,Northeast
146381,2010,New York,Northeast
146382,2010,New York,Northeast
146383,2010,New York,Northeast
148527,2010,New York,Northeast
148528,2010,New York,Northeast
148529,2010,New York,Northeast
148530,2010,New York,Northeast
146384,2010,New York,Northeast
148638,2010,New York,Northeast
148639,2010,New York,Northeast
146385,2010,New York,Northeast
146386,2010,New York,Northeast
148640,2010,New York,Northeast
148641,2010,New York,Northeast
148642,2010,New York,Northeast
146387,2010,New York,Northeast
148643,2010,New York,Northeast
146388,2010,New York,Northeast
146389,2010,New York,Northeast
146390,2010,New York,Northeast
146391,2010,New York,Northeast
146392,2010,New York,Northeast
146393,2010,New York,Northeast
146394,2010,New York,Northeast
146395,2010,New York,Northeast
146396,2010,New York,Northeast
146397,2010,New York,Northeast
146398,2010,New York,Northeast
146399,2010,New York,Northeast
146400,2010,New York,Northeast
146401,2010,New York,Northeast
146402,2010,New York,Northeast
146403,2010,New York,Northeast
146404,2010,New York,Northeast
146405,2010,New York,Northeast
146406,2010,New York,Northeast
146407,2010,New York,Northeast
148644,2010,New York,Northeast
148645,2010,New York,Northeast
148646,2010,New York,Northeast
148647,2010,New York,Northeast
148648,2010,New York,Northeast
148649,2010,New York,Northeast
148650,2010,New York,Northeast
148651,2010,New York,Northeast
148652,2010,New York,Northeast
148653,2010,New York,Northeast
148654,2010,New York,Northeast
148655,2010,New York,Northeast
148656,2010,New York,Northeast
148657,2010,New York,Northeast
148658,2010,New York,Northeast
148659,2010,New York,Northeast
148660,2010,New York,Northeast
148661,2010,New York,Northeast
148662,2010,New York,Northeast
148663,2010,New York,Northeast
148664,2010,New York,Northeast
148665,2010,New York,Northeast
148666,2010,New York,Northeast
148667,2010,New York,Northeast
148668,2010,New York,Northeast
148669,2010,New York,Northeast
148670,2010,New York,Northeast
148671,2010,New York,Northeast
148672,2010,New York,Northeast
148673,2010,New York,Northeast
146408,2010,New York,Northeast
146409,2010,New York,Northeast
148747,2010,New York,Northeast
146410,2010,New York,Northeast
146411,2010,New York,Northeast
146412,2010,New York,Northeast
146413,2010,New York,Northeast
148763,2010,New York,Northeast
146414,2010,New York,Northeast
146415,2010,New York,Northeast
146416,2010,New York,Northeast
146417,2010,New York,Northeast
146418,2010,New York,Northeast
146419,2010,New York,Northeast
146420,2010,New York,Northeast
146421,2010,New York,Northeast
146422,2010,New York,Northeast
146423,2010,New York,Northeast
146424,2010,New York,Northeast
146425,2010,New York,Northeast
146426,2010,New York,Northeast
146427,2010,New York,Northeast
146428,2010,New York,Northeast
146429,2010,New York,Northeast
146430,2010,New York,Northeast
146431,2010,New York,Northeast
146432,2010,New York,Northeast
146433,2010,New York,Northeast
146434,2010,New York,Northeast
146435,2010,New York,Northeast
146436,2010,New York,Northeast
146437,2010,New York,Northeast
146438,2010,New York,Northeast
146439,2010,New York,Northeast
146440,2010,New York,Northeast
146441,2010,New York,Northeast
146442,2010,New York,Northeast
148748,2010,New York,Northeast
146443,2010,New York,Northeast
146444,2010,New York,Northeast
148749,2010,New York,Northeast
148750,2010,New York,Northeast
148751,2010,New York,Northeast
146445,2010,New York,Northeast
148752,2010,New York,Northeast
146446,2010,New York,Northeast
146447,2010,New York,Northeast
148753,2010,New York,Northeast
148754,2010,New York,Northeast
148755,2010,New York,Northeast
146448,2010,New York,Northeast
146449,2010,New York,Northeast
146450,2010,New York,Northeast
148756,2010,New York,Northeast
148757,2010,New York,Northeast
148758,2010,New York,Northeast
148759,2010,New York,Northeast
148760,2010,New York,Northeast
146451,2010,New York,Northeast
148761,2010,New York,Northeast
148762,2010,New York,Northeast
146452,2010,New York,Northeast
146453,2010,New York,Northeast
148764,2010,New York,Northeast
148765,2010,New York,Northeast
146454,2010,New York,Northeast
146455,2010,New York,Northeast
146456,2010,New York,Northeast
146457,2010,New York,Northeast
146458,2010,New York,Northeast
146459,2010,New York,Northeast
146460,2010,New York,Northeast
146461,2010,New York,Northeast
146583,2010,Ohio,Midwest
146584,2010,Ohio,Midwest
146585,2010,Ohio,Midwest
146586,2010,Ohio,Midwest
146587,2010,Ohio,Midwest
146588,2010,Ohio,Midwest
146589,2010,Ohio,Midwest
146590,2010,Ohio,Midwest
146591,2010,Ohio,Midwest
146592,2010,Ohio,Midwest
146593,2010,Ohio,Midwest
146594,2010,Ohio,Midwest
146595,2010,Ohio,Midwest
146596,2010,Ohio,Midwest
146597,2010,Ohio,Midwest
146598,2010,Ohio,Midwest
146599,2010,Ohio,Midwest
146600,2010,Ohio,Midwest
146601,2010,Ohio,Midwest
146602,2010,Ohio,Midwest
146603,2010,Ohio,Midwest
146604,2010,Ohio,Midwest
146605,2010,Ohio,Midwest
146606,2010,Ohio,Midwest
146607,2010,Ohio,Midwest
146608,2010,Ohio,Midwest
146609,2010,Ohio,Midwest
146610,2010,Ohio,Midwest
146611,2010,Ohio,Midwest
146612,2010,Ohio,Midwest
146613,2010,Ohio,Midwest
148924,2010,Ohio,Midwest
146615,2010,Ohio,Midwest
148997,2010,Ohio,Midwest
146616,2010,Ohio,Midwest
148998,2010,Ohio,Midwest
148999,2010,Ohio,Midwest
146617,2010,Ohio,Midwest
149000,2010,Ohio,Midwest
149001,2010,Ohio,Midwest
146618,2010,Ohio,Midwest
149002,2010,Ohio,Midwest
146619,2010,Ohio,Midwest
149003,2010,Ohio,Midwest
146620,2010,Ohio,Midwest
146614,2010,Ohio,Midwest
149004,2010,Ohio,Midwest
146621,2010,Ohio,Midwest
146622,2010,Ohio,Midwest
149005,2010,Ohio,Midwest
149006,2010,Ohio,Midwest
149007,2010,Ohio,Midwest
146623,2010,Ohio,Midwest
149008,2010,Ohio,Midwest
